"number","title","state","created_at","updated_at","closed_at","html_url","body"
"34","sim: TMATMUL static assertion fails for FP32 matmul on a2a3sim (non-conforming matrix fractal)","closed","2026-04-02T03:16:02Z","2026-04-02T04:02:45Z","2026-04-02T04:02:45Z","https://github.com/hw-native-sys/pto-isa/issues/34","## Summary

Running `examples/beginner/matmul.py` with `-p a2a3sim` fails to compile the kernel with a static assertion in the CPU simulator:

```
/data/pto-isa/include/pto/cpu/TMatmul.hpp:56:59: error: static assertion failed: Non-conforming matrix fractal
    ((TileLeft::Loc == TileType::Left) && (!TileLeft::isRowMajor) && (TileLeft::SFractal == SLayout::RowMajor)) &&
```

## Root Cause

`CheckMadValid` in `include/pto/cpu/TMatmul.hpp:56` requires `!TileLeft::isRowMajor` (i.e. L0A must be stored in column-major block layout). However, pypto's codegen for FP32 matmul emits a `TileLeft` with `BLayout::RowMajor`, which causes `isRowMajor = true` and trips the assertion:

```
note: '!(bool)pto::Tile<pto::TileType::Left, float, 64, 256, pto::BLayout::RowMajor, 64, 256,
      pto::SLayout::RowMajor, 512, pto::PadValue::Null>::isRowMajor' evaluates to false
```

The same code compiles and runs correctly on real a2a3 hardware, so either:
- the sim's layout constraint is stricter than the hardware ISA, or
- `BLayout::RowMajor` on the Left tile should be accepted by the sim.

## Reproduction

```bash
# In pypto-lib
python examples/beginner/matmul.py -p a2a3sim
```

## Environment

- Platform: a2a3sim (CPU simulator)
- Dtype: FP32
- Tile shape: Left[64×256] RowMajor, Right[256×64] ColMajor, Acc[64×64]
- File: `include/pto/cpu/TMatmul.hpp`, line 56"
"35","sim: Add BF16 (bfloat16) support to CPU simulator","closed","2026-04-02T03:16:07Z","2026-04-02T12:50:24Z","2026-04-02T12:50:24Z","https://github.com/hw-native-sys/pto-isa/issues/35","## Summary

The CPU simulator (`include/pto/cpu/`) does not support `bfloat16` (BF16). This blocks simulation of any model that uses BF16 tensors, such as Qwen3-32B and DeepSeek V3.

## Root Cause

`CheckMadValid` in `include/pto/cpu/TMatmul.hpp` only whitelists three dtype combinations:

```cpp
static_assert(
    (std::is_same_v<AType, int8_t> && std::is_same_v<BType, int8_t> && std::is_same_v<CType, int32_t>) || // s8
    (std::is_same_v<AType, half>   && std::is_same_v<BType, half>   && std::is_same_v<CType, float>)   || // f16→f32
    (std::is_same_v<AType, float>  && std::is_same_v<BType, float>  && std::is_same_v<CType, float>)      // f32→f32
    , ""Not supported data type"");
```

`bfloat16` is absent. A search of `include/pto/cpu/` confirms only `TLoad.hpp` mentions BF16; none of the compute kernels (matmul, elementwise, reductions) handle it.

## Expected Behavior

BF16 matmul and elementwise operations should be simulatable on the CPU sim, at minimum as `bf16→fp32` accumulation (matching hardware semantics).

## Impact

- Cannot simulate any BF16-only model kernel on a2a3sim/a5sim
- Blocks developer iteration for production LLM workloads (Qwen3, DeepSeek, etc.)"
"37","[Bug] BF16 run_cpu.py with macOS GNU toolchain still links against incompatible GTest ABI","closed","2026-04-02T06:51:36Z","2026-04-02T07:17:27Z","2026-04-02T07:17:27Z","https://github.com/hw-native-sys/pto-isa/issues/37","## Summary

On macOS arm64, `tests/run_cpu.py --enable-bf16 --cxx g++-15 --cc gcc-15` still fails to link CPU ST binaries against GTest because the resulting `gtest` archive resolves to `std::__1` symbols while the test objects use GNU `std::__cxx11` symbols.

## Reproducer

```bash
cd tests
python3 run_cpu.py --testcase tcvt --gtest_filter 'TCVTTest.case10:TCVTTest.case11' \
  --build-dir ""$PWD/cpu/st/build-bf16"" --enable-bf16 --cxx g++-15 --cc gcc-15 --clean
```

Observed failure on April 2, 2026:

- linker errors against `testing::internal::*`
- mixed `std::__1` and `std::__cxx11` symbol families in the same link

## Notes

PR #36 now prefers installed GTest by default and only falls back to `FetchContent` for an Apple+GNU compatibility path, but that is still insufficient on this host: even the fetched `googletest` build produced `std::__1` symbols and did not link against the BF16 GCC test objects.

## Impact

- BF16 `run_cpu.py` validation remains broken on macOS GNU toolchains
- local BF16 verification on Apple Silicon still requires a workaround or a different toolchain path

## Expected Fix Direction

Investigate how the fetched `googletest` build is picking up `libc++` on macOS GNU builds, and ensure the CPU ST build uses a GTest binary compiled with the same C++ runtime/ABI as the selected BF16 compiler.
"
"40","docs: track repository-wide Markdown lint backlog","closed","2026-04-02T07:51:03Z","2026-04-14T02:33:12Z","2026-04-14T02:33:12Z","https://github.com/hw-native-sys/pto-isa/issues/40","## Background

After landing unified CI in PR #39 on April 2, 2026, the repository now checks Markdown changes through `pre-commit`, but the existing documentation corpus still has a large historical backlog.

Current baseline from a full run of:

```bash
pre-commit run markdownlint-cli2 --all-files
```

Observed backlog:
- about 6534 Markdown lint errors
- about 388 Markdown files with errors
- most errors are concentrated under `docs/`

Top rules by count:
- `MD007`: 2090
- `MD060`: 1446
- `MD031`: 1246
- `MD012`: 574
- `MD032`: 377
- `MD022`: 228
- `MD040`: 158
- `MD036`: 136

Top hotspots by file count:
- `kernels/manual/a5/engram_simt/README.md`: 334
- `docs/HL_ptoisa_newfeature20260306_TPUSH_TPOP.md`: 131
- `docs/menu_apis.md`: 120
- `docs/coding/version-compatibility_zh.md`: 119
- `kernels/manual/common/flash_atten/README.md`: 110
- `tests/npu/a2a3/src/st/testcase/tfa/TFA_kernel.md`: 110
- `docs/assembly/scalar-arith-ops.md`: 105
- `docs/assembly/scalar-arith-ops_zh.md`: 100

Top hotspots by top-level area:
- `docs/`: 5235
- `kernels/`: 727
- `tests/`: 333
- `demos/`: 73
- `include/`: 44

## Why this issue exists

We intentionally scoped the new CI to changed files so PR validation is immediately usable. This issue tracks the remaining repository-wide Markdown debt so it can be burned down in planned batches instead of blocking unrelated work.

## Proposed cleanup plan

1. Batch 1: `docs/assembly/`, `docs/coding/`, and other highest-volume files under `docs/`
2. Batch 2: `kernels/**` Markdown docs and related READMEs
3. Batch 3: `tests/**`, `demos/**`, and root-level Markdown files
4. Batch 4: tighten config only if needed after backlog is materially reduced

## Suggested acceptance target

- reduce the full-repo `markdownlint-cli2` backlog to zero, or to a consciously documented residual allowlist
- keep CI on changed files throughout the cleanup so new debt does not accumulate
- avoid mixing semantic doc rewrites with mechanical lint cleanup unless necessary

## Notes

This should likely be handled as multiple PRs, each scoped to one directory family or one hotspot cluster, to keep reviews manageable.
"
"50","[BUG] Regression: a5sim BGEMM segmentation fault after CPU_SIM memory manager refactor in `d940c05b`","closed","2026-04-03T06:39:20Z","2026-04-10T01:51:51Z","2026-04-09T12:56:26Z","https://github.com/hw-native-sys/pto-isa/issues/50","
## Summary

We identified a regression in `pto-isa` that causes the BGEMM test in `simpler-a5` to fail on `a5sim` with a segmentation fault.

A `git bisect` on `examples/scripts/_deps/pto-isa` shows:

- First bad commit: `d940c05b` (`Memory manager and tests refactoring`)
- Author: `fzhar <zharinov.fedor@huawei.com>`
- Date: `2026-03-31`
- Merge request: `cann/pto-isa!615`

The last known good commit is:

- `882c4db95570dfeaf04e0ee2c0ab32477ed372fc`

This makes `d940c05b` the first confirmed commit that introduces the regression.

## Impact

- Consumer project: `simpler-a5`
- Affected platform: `a5sim`
- Affected workload: BGEMM using TPUSH/TPOP
- User-visible symptom: simulation terminates with `Segmentation fault (core dumped)`

## Reproduction

In `simpler-a5`, set the `pto-isa` dependency under `examples/scripts/_deps/pto-isa` to commit `d940c05b`, then run:

```bash
python examples/scripts/run_example.py \
  -k tests/st/a5/tensormap_and_ringbuffer/bgemm/kernels/ \
  -g tests/st/a5/tensormap_and_ringbuffer/bgemm/golden.py \
  -p a5sim \
  -c 482131249bd2dfc54f8ccf9949ddbd9ad69f6280 \
  --build
```

With `pto-isa` pinned to `882c4db9`, the same test passes.

## Actual Behavior

The orchestration stage completes and reports successful task submission, but the process crashes when the scheduled AICore work begins to execute in CPU_SIM.

Representative log pattern:

```text
[INFO] aicpu_orchestration_entry: [bgemm_orch] Submitted tasks for 2 batches, 4x4 output tiles, 4 K steps each
[ALWAYS] run: PTO2 total submitted tasks = 128, already executed 0 tasks
[INFO] run: Thread 3: Orchestrator completed (orch_idx=0)
[INFO] run: Thread 3: Completed
[INFO] aicpu_execute: aicpu_execute: Kernel execution completed successfully
Segmentation fault (core dumped)
```

From the consumer perspective, this appears as an `a5sim` crash during BGEMM execution rather than a numerical mismatch.

## Expected Behavior

The BGEMM test should complete successfully on `a5sim`, as it does when `pto-isa` is pinned to `882c4db9`.

## Regression Scope

The failing commit is part of MR `cann/pto-isa!615`, which refactors the NPU memory model and CPU_SIM tile handling, and also adds `TASSIGN` support for CPU_SIM tests.

The main files touched by that change include:

- `include/pto/common/pto_tile.hpp`
- `include/pto/cpu/NPUMemoryModel.hpp`
- `include/pto/cpu/TAssign.hpp`

Based on the bisection result and observed runtime behavior, the regression appears to be associated with the CPU_SIM memory-model / tile-management refactor introduced in this change set.

## Root Cause Analysis

The affected BGEMM path uses TPUSH/TPOP and depends on correct CPU_SIM tile allocation and default tile backing storage semantics.

Before `d940c05b`, CPU_SIM `Tile` objects had internal fallback storage, so a tile declared without an explicit `TASSIGN` still had valid backing memory.

After `d940c05b`, this behavior changed in `include/pto/common/pto_tile.hpp`:

- the CPU_SIM internal fallback storage path was removed
- CPU_SIM tile lazy allocation became conditional on `__PTO_AUTO__`
- when `__CPU_SIM` is defined but `__PTO_AUTO__` is not defined, a tile may keep an uninitialized backing pointer unless it is explicitly `TASSIGN`'d

In our integration, simulation kernels are compiled with `__CPU_SIM`, but not with `__PTO_AUTO__`.

This becomes observable in the BGEMM kernel because it declares a TPUSH/TPOP consumer tile without explicitly assigning storage:

```cpp
VecFifoTileT vecFifoTile;
```

That tile is later used as the destination of split `TPOP`. In the CPU_SIM split path, `TPOP` eventually writes into `dst.data()[...]`. With the old behavior this was safe because `vecFifoTile` had internal backing storage. After `d940c05b`, `dst.data()` can be invalid in the non-`__PTO_AUTO__` CPU_SIM configuration, which leads to the observed segmentation fault.

In other words, this looks like a regression in CPU_SIM `Tile` default-storage semantics rather than a problem in the BGEMM algorithm itself.

## Temporary Consumer Workaround

As a local consumer-side workaround, explicitly assigning storage to the BGEMM FIFO consumer tile appears to avoid the crash, for example by adding `TASSIGN` for `vecFifoTile` before `TPOP`.

However, we do not believe that should be considered the root fix in `pto-isa`, because:

- the previous CPU_SIM behavior allowed such tiles to work without explicit `TASSIGN`
- other kernels may rely on the same implicit-storage behavior
- the regression was introduced by the CPU_SIM memory / tile refactor, not by a change in the BGEMM kernel itself
"
"51","A2A3 TRSQRT on FP32 vector path shows large accuracy loss compared with sqrt+div","closed","2026-04-08T03:26:20Z","2026-04-14T02:30:19Z","2026-04-14T02:30:19Z","https://github.com/hw-native-sys/pto-isa/issues/51","## Summary

On A2A3, the vector `rsqrt` path appears to have significantly worse accuracy than the equivalent `sqrt + div` path.

A minimal rsqrt-only kernel reproduces the issue. The same setup with `sqrt + div` passes accuracy checks, which suggests the problem is specifically in the lowering/runtime behavior of `TRSQRT`.

## Reproduction

Environment:

- repo used for reproduction: `high-cloud/pto_workspace`
- target platform: `a2a3`
- device: `15`
- conda env: `pypto-lib`

### 1. rsqrt-only test

Script:

- `modules/pypto-lib/examples/models/qwen3/qwen3_32b_rsqrt_only_accuracy.py`

Command:

```bash
source /data/miniconda3/etc/profile.d/conda.sh
conda activate pypto-lib
cd /data/yangyaodong/code/pto_workspace
source scripts/env.sh
cd modules/pypto-lib
python examples/models/qwen3/qwen3_32b_rsqrt_only_accuracy.py -p a2a3 -d 15
```

Result directory:

- `build_output/RsqrtOnlyAccuracyProgram_20260407_202402`

Observed failure:

```text
AssertionError: Output 'inv_rms_out' does not match golden.
Mismatched elements: 16/16
```

Mismatch dump:

- `build_output/RsqrtOnlyAccuracyProgram_20260407_202402/mismatch_dump/inv_rms_out.pt`

Measured from dump:

- mismatch: `16 / 16`
- max abs diff: `0.01098489761352539`
- mean abs diff: `0.004985183477401733`
- max rel diff: `0.0021205416414886713`

Example values:

- actual:
  `[4.59375, 4.0625, 5.125, 3.6796875, 3.7890625, 4.09375, 4.703125, 4.953125, 4.78125, 5.28125, 4.203125, 4.890625, 4.921875, 4.9375, 3.7265625, 5.578125]`
- expected:
  `[4.5922627449035645, 4.066621780395508, 5.127498149871826, 3.674419641494751, 3.7861320972442627, 4.099695682525635, 4.693172931671143, 4.962160587310791, 4.772738933563232, 5.292234897613525, 4.197691440582275, 4.889339923858643, 4.922595024108887, 4.942502021789551, 3.7241029739379883, 5.5822529792785645]`

## Lowering Path

The generated code lowers `pl.rsqrt(...)` directly to `TRSQRT`.

Frontend / pass dump:

- `build_output/RsqrtOnlyAccuracyProgram_20260407_202402/passes_dump/00_frontend.py`
- `build_output/RsqrtOnlyAccuracyProgram_20260407_202402/passes_dump/23_after_AllocateMemoryAddr.py`

PTO IR:

- `build_output/RsqrtOnlyAccuracyProgram_20260407_202402/ptoas/compute_rsqrt_incore_0.pto`

Relevant line:

```mlir
pto.trsqrt ins(%variance_row__tile ...) outs(%inv_rms_row__tile ...)
```

Generated kernel:

- `build_output/RsqrtOnlyAccuracyProgram_20260407_202402/kernels/aiv/compute_rsqrt_incore_0.cpp`

Relevant line:

```cpp
TRSQRT(v14, v13);
```

## Control Experiment

A control kernel that replaces:

```python
inv_rms = pl.rsqrt(variance)
```

with:

```python
rms = pl.sqrt(variance)
one = pl.full([1, BATCH_TILE], dtype=pl.FP32, value=1.0)
inv_rms = pl.div(one, rms)
```

passes accuracy checks under the same setup.

Script:

- `modules/pypto-lib/examples/models/qwen3/qwen3_32b_sqrt_div_accuracy.py`

This suggests the accuracy issue is specific to the `TRSQRT` path, not the surrounding FP32 load/store or tensor reshape path.

## Impact

This affects RMSNorm-related kernels, including Qwen3 scope1 experiments. In larger kernels, the rsqrt error propagates and amplifies downstream projection mismatch.

## Expected

`pl.rsqrt` on FP32 vector input should have accuracy comparable to `1.0 / sqrt(x)` for this use case, or the backend/docs should clearly state that `TRSQRT` is an approximate instruction with materially lower precision.
"
"52","TPARTADD/MAX/MIN/MUL 的文档定义不准确，请更正","closed","2026-04-08T06:54:49Z","2026-04-14T02:29:09Z","2026-04-14T02:29:09Z","https://github.com/hw-native-sys/pto-isa/issues/52","https://github.com/hw-native-sys/pto-isa/blob/main/docs/isa/TPARTADD_zh.md

<img width=""1050"" height=""1080"" alt=""Image"" src=""https://github.com/user-attachments/assets/a41027a2-e633-4b07-8b56-4fe3e8289ebf"" />

**如上图所示：**
1. **指令示意图**：src0.shape=(3,3), src1.shape=(2,4), dst.shape=(3,3), 与**②指令示意图左下角的伪码**对不上。另据文档约束，这种src0，src1互相不掩盖的情况，是不支持的，请更正；
2. **指令示意图左下角的伪码**：最后一个else中的：implementation-defined，据了解，当前未实现；请确认：如有实现，请刷新**④数学语义**，否则请删除；
3. **简介**：中文晦涩难懂，请更新。
4. **数学语义**：这里跟**②指令示意图左下角的伪码**不一致，请确认。

另：TPARTMAX/MIN/MUL有相同问题。"
"58","[A5][TMOV] Potential UB unaligned access on col_major 16x1 vec->vec path","closed","2026-04-08T11:19:22Z","2026-04-14T01:30:51Z","2026-04-14T01:30:51Z","https://github.com/hw-native-sys/pto-isa/issues/58","## Background

During A5 board validation for PTOAS Sync cases, we observed intermittent but reproducible runtime failures:

- `error code = 340`
- `The instruction access UB address is not aligned`

After excluding sync-order effects (including forcing `PIPE_ALL` barriers), the strongest signal points to A5 `TMOV` Vec->Vec behavior in a specific layout/shape combination.

## Suspected risky scenario

- Target: A5
- Op path: `TMOV` Vec->Vec
- Tile shape/layout: `rows=16, cols=1, blayout=col_major`
- DType: `f32`

In this case, `RowStride=1` and address progression in `TMovVecToVec` can reach `base + 4B` at `i=1`, which may violate vector load alignment requirements (32B), then trigger error 340.

## Relevant code snippets

### A5 TMOV Vec->Vec address formula

```cpp
for (uint16_t i = 0; i < (uint16_t)validRow; ++i) {
    sreg = (uint32_t)validCol;
    for (uint16_t j = 0; j < (uint16_t)repeatTimes; ++j) {
        preg = CreatePredicate<T>(sreg);
        vlds(vreg0, src, i * SrcTileData::RowStride + j * nRepeatElem, NORM);
        vsts(vreg0, dst, i * DstTileData::RowStride + j * nRepeatElem, distValue, preg);
    }
}
```

Source: `include/pto/npu/a5/TMov.hpp`

### RowStride definition for col-major

```cpp
static constexpr int RowStride = BFractal_ == BLayout::RowMajor ? Cols : 1;
```

Source: `include/pto/common/pto_tile.hpp`

## Repro notes

We prepared an observable PTO case in PTOAS (GM->UB `tload` -> `tmov` -> UB->GM `tstore`) to ensure TMOV path is actually executed:

- [PTOAS PR #440](https://github.com/hw-native-sys/PTOAS/pull/440)
- Related PTOAS tracking issues: [#421](https://github.com/hw-native-sys/PTOAS/issues/421), [#441](https://github.com/hw-native-sys/PTOAS/issues/441)

## What we need help confirming in PTO-ISA

1. Whether A5 `TMOV_V2V` should enforce stronger alignment preconditions for `col_major + small RowStride`.
2. Whether this case should use a guarded fallback/specialized path instead of direct `vlds/vsts` stepping.
3. Whether we should add a dedicated ISA regression case for `16x1 col_major f32` to prevent future regressions.

Thanks a lot. We can provide additional logs / CA-sim artifacts if needed.
"
"62","demo: baseline auto_mode add test needs op_extension side-effect import","closed","2026-04-09T07:24:19Z","2026-04-09T07:27:09Z","2026-04-09T07:26:20Z","https://github.com/hw-native-sys/pto-isa/issues/62","## Summary

The baseline auto-mode add demo test depends on `import op_extension` for side-effect operator registration. Without that import, `torch.ops.npu.my_add(...)` is not registered and the documented demo flow fails before exercising the custom operator.

## Expected

Running `demos/auto_mode/baseline/add/test/test.py` should register `libop_extension.so` and execute the example successfully in a configured environment.

## Proposed fix

Restore the intentional side-effect import and keep it marked so cleanup tools do not remove it again.

## Validation

- `python3 -m py_compile demos/auto_mode/baseline/add/test/test.py`
- `ruff check demos/auto_mode/baseline/add/test/test.py`"
"63","demo: torch-jit add entrypoint requires torch_npu initialization import","closed","2026-04-09T07:24:40Z","2026-04-09T07:27:11Z","2026-04-09T07:26:25Z","https://github.com/hw-native-sys/pto-isa/issues/63","## Summary

The torch-jit add demo entrypoint uses `device=""npu""` tensors and `torch.npu.synchronize()`, but that runtime surface is registered by `import torch_npu`. Without the import, the demo fails before kernel execution.

## Expected

Running `demos/auto_mode/torch_jit/add/add_compile_and_run.py` in a configured environment should initialize the NPU runtime and execute the demo successfully.

## Proposed fix

Restore the explicit `import torch_npu` side-effect import and mark it as intentional so cleanup tools do not remove it again.

## Validation

- `python3 -m py_compile demos/auto_mode/torch_jit/add/add_compile_and_run.py`
- `ruff check demos/auto_mode/torch_jit/add/add_compile_and_run.py`"
"64","tests: all_cpu_tests should not reuse a shared gen_data.py filename","closed","2026-04-09T07:24:55Z","2026-04-09T07:27:13Z","2026-04-09T07:26:31Z","https://github.com/hw-native-sys/pto-isa/issues/64","## Summary

`tests/script/all_cpu_tests.py` copies testcase generators into the build directory before execution. Reusing a single destination filename (`gen_data.py`) creates an unnecessary collision point and makes the runner fragile to future parallelism or generator assumptions.

## Expected

Each testcase generator should execute from an isolated temporary script path while preserving the existing build-directory output layout expected by the CPU ST binaries.

## Proposed fix

Copy each generator to a unique filename derived from its testcase directory before running it.

## Validation

- `python3 -m py_compile tests/script/all_cpu_tests.py`
- `ruff check tests/script/all_cpu_tests.py`
- `python3 tests/script/all_cpu_tests.py -g Ninja -b build/cpu_pr_all_cpu_tests`"
"66","[BUG] pypto fails to generate alloc_tile for tpop_from_aic/tpop_from_aiv return tiles, causing missing TASSIGN and runtime Segfault","closed","2026-04-10T03:57:22Z","2026-04-14T10:10:30Z","2026-04-14T10:10:30Z","https://github.com/hw-native-sys/pto-isa/issues/66","### Summary

During Qwen3Scope3 model compilation, we identified that pypto does not generate `pto.alloc_tile` for the return tiles of `pto.tpop_from_aic` / `pto.tpop_from_aiv` in the .pto IR. As a result, ptoas compiles TPOP without a corresponding `TASSIGN`, and the tile has no valid backing physical memory address at runtime, leading to a Segmentation fault.

This is confirmed to be a **pypto memory allocation pass issue**, not a ptoas compilation issue. ptoas behaves correctly — it faithfully compiles `pto.alloc_tile` into `TASSIGN`, and without `alloc_tile`, no `TASSIGN` is generated.

### Impact

- **Affected model:** Qwen3Scope3
- **Affected component:** pypto memory allocation passes
- **User-visible symptom:** Segmentation fault (core dumped) at runtime

### Reproduction

File: `pypto-lib/examples/models/qwen3/qwen3_32b_decode_scope3.py`

### Actual Behavior

**.pto IR (scope3_incore_1.pto:76-78):**

```mlir
%t__tile_Vec = pto.tpop_from_aic {split = 1} -> !pto.tile_buf<loc=vec, ...>
%0 = pto.alloc_tile addr = %c36864 : !pto.tile_buf<loc=vec, ...>
pto.tadd ins(%o_acc__tile, %t__tile_Vec : ...) outs(%0 : ...)
```

`%t__tile_Vec` is returned directly by `pto.tpop_from_aic` with **no corresponding `pto.alloc_tile`**.

**Generated C++ code (scope3_incore_1.cpp:140-147):**

```cpp
Tile<...> v30;
wait_flag(PIPE_V, PIPE_S, EVENT_ID0);
TPOP<...>(v25, v30);  // v30 has no TASSIGN — segfault!
```

By contrast, all other tile operations (TLOAD, TEXPANDS, TADD, etc.) have a complete `alloc_tile` -> `TASSIGN` chain:

```mlir
%o_acc__tile = pto.alloc_tile addr = %c32768 : !pto.tile_buf<...>
pto.texpands ins(%cst : f32) outs(%o_acc__tile : ...)
```

```cpp
Tile<...> v28;
TASSIGN(v28, v20);  // v20 = 32768, from pto.alloc_tile
TEXPANDS(v28, v12);
```

### Expected Behavior

pypto should generate `pto.alloc_tile addr = X` for the return tiles of `pto.tpop_from_aic` / `pto.tpop_from_aiv`, so that ptoas can correctly emit `TASSIGN` and the tile is bound to a valid physical memory address at runtime.

| Step | Normal tile operations | TPOP (current behavior) |
|------|----------------------|------------------------|
| pypto generates .pto | `pto.alloc_tile addr = X` + operation | Only `pto.tpop_from_aic`, **missing alloc_tile** |
| ptoas compiles to C++ | `TASSIGN(tile, X)` + operation | Only `TPOP(pipe, tile)`, **no TASSIGN** |
| Runtime | Executes normally | **Segfault** (tile has no backing memory) |

### Root Cause Analysis

pypto's memory allocation pipeline (`InitMemRef` -> `MemoryReuse` -> `AllocateMemoryAddr`) generates `pto.alloc_tile addr = X` for most tile operations (TLOAD, TEXPANDS, TADD, etc.), but **misses the return tiles of `pto.tpop_from_aic` / `pto.tpop_from_aiv`**.

Specifically, `MakeTpopFromAicCodegenPTO` (`src/backend/common/pto_ops_common.cpp:1015-1037`) generates `pto.tpop_from_aic`, but its return value is not picked up by the subsequent memory allocation passes, resulting in the missing `pto.alloc_tile` in the final .pto IR.

ptoas is not at fault — it has no responsibility to auto-insert `TASSIGN` for tiles that lack `alloc_tile` in the IR."
